Término,Frecuencia
te quedaste sorprendida que te confesé mi amor gritaste,1
te dije contigo sueño,1
al hablarte me chiveaba temblando de puros nervios listo,1
con verte,1
con coraje despertaba comenzaba mi inquietud tu en las nueves yo en el suelo,1
solo el poderte admirar encantado,1
el poderte conquistar tu tan bella y yo tan simple,1
mi cielo contigo mi cielo contigo,1
porque contigo me dieron,1
le diste luz a mi vida,1
ahí te lo digo me gané la lotería,1
"calibre 50, chiquitita contigo",1
les pidió sus documentos,1
le gusta la vida,1
san antonio,1
siempre se sienten tranquilos,1
el comandante espinoza y,1
pues le sobra corazón,1
pero no me miren feo ay,1
todo el tiempo me paseo no me gusta presumir,1
con la muerte por un lado,1
y yo de nada me asusto,1
el mundo da muchas vueltas,1
por eso es que vivo a gusto,1
no le pusimos la fecha,1
,1
camelia nunca,1
del dinero,1
sonaron siete balazos,1
"con la parte que te toca, tú puedes rezar tu vida yo me voy para san francisco con la dueña de mi vida",1
ahí entregaron la hierba,1
son cosas incompartidas a,1
la traición,1
una hembra,1
taisionle pecho,1
hasta se burlan de lo noble que yo he sido y la paloma,1
algo breve les,1
y las grandes amistades me,1
aquellos nervios de acero,1
de quien fuiste pistolero aquel poder implacable,1
donde estan aquellos jefes,1
no comparto tu tristeza y tu sabes los motivos,1
según me habian informado ya me doy cuanta,1
estado de chiapas,1
ni lo grande del problema,1
el diablo empezo a,1
y las cosas,1
por darle la espalda al mundo,1
hoy predica a jesucristo por,1
pero dios cambio su vida,1
por donde quiera hay testigos,1
por un trama,1
de cuantos la conocian,1
era el terror de los hombres,1
que en la mafia,1
la conversion de una dama,1
con tristeza con dolor y mucho orgullo,1
ese valor del que me habla,1
al que me la haga de pedo debajo de este zarape que,1
con su camisa cuadrada aquí lo traigo en mi mente que me lleven para arandas eso,1
que en aquella,1
otros 10,1
de palabra y fiel amigo de un valor incalculable sus padres allá en el cielo,1
siempre guía por buen camino,1
hoy le canto,1
deberás aficionado lo,1
muy bueno para el gatillo,1
más de 4,1
agarrando delincuentes qué sé,1
la browning qué sé,1
con una 9 de 15 qué,1
una vida muy pesada 28 años a la orden,1
bien de noche,1
santa maría zoquitlan,1
distrito federal,1
donde entro a la policía,1
federico a,1
de la familia parada peralta,1
lo vuelbo a matar de nuevo,1
los hicimos que corrieran con esta misma pistola,1
no le vamos a fallar,1
a nosotros por igual,1
con las estrellas,1
corazón de piedra,1
te digo en la cara,1
por darle de beber un poco a tu corazón de papel,1
vacío de sangre,1
un poco a tu corazón de papel,1
vacío de sangre quede,1
sin pensar que después de ti el camino acabará corazón,1
"escúchame, escúchame corazón",1
maldigo la hora,1
"maldigo así, los besos",1
maldigo las caricias,1
maldigo su sonrisa,1
le di mi amor,1
mi dios me dio el amor para quererte la fuerza,1
que alguien como tú,1
corazones rotos llenos de dolor corazones rotos,1
corazones rotos que,1
corazones rotos van,1
me estoy tragando todo el llanto,1
hasta las flores,1
te fuiste dando cuenta que tarde,1
jasiel nuñez compa danny así nomás,1
pobrecita de mi,1
jasi dannylux,1
ya no la pudo cuajar,1
le diagnosticaron cáncer las cosas,1
con su gente a toda madre cuando menos lo esperaba,1
el tomó el papel de padre era un hombre muy sencillo chambeador,1
como el viejo,1
todo mundo,1
aquí les vengo a contar,1
si el era como mi apá no saben cuanto lo extraño,1
eso no aquí no estoy bien me va bien me caen bien los de a cien todo bien coroné! coroné! coroné! coroné! coroné! coroné! coroné! coroné,1
la sierra me cobija,1
hablas de cientos de miles,1
mi palabra no la quiebro fusiles,1
me siento tan bendecido y con dios agradecido celebro,1
elegancia de más vida más quiero cash alchasha,1
calidad ahí,1
de billete americano,1
los traemos desde abajo kilos de polvito blanco llegamos,1
de los frutos del trabajo,1
de felicidad brindando en mi vida tengo el mando andando quiero verlos,1
ya no la bajo,1
todos en la cuadra andan bien,1
cien años pienso en ti pasaste,1
para las mujeres flores,1
panamá veían,1
por jalisco,1
con un carro americano,1
un tiempo fue prisionero,1
su historia,1
con rumbo asia culiacan adios mi sierra cerida nunca t,1
no t cances de volar vuela,1
la tumba para los bocones,1
los cuatros para los enemigos,1
la mano para los amigos,1
un arsenal,1
las balas para los traidores,1
con mi gente no me rajo,1
ae q segui,1
de sus hombres el mejor,1
sin olvidar al fantasma,1
entre ellos anda don juan un,1
cuenta con mil pistoleros,1
culiacan a,1
con puro billete verde,1
el siempre trabajo solo,1
pero tenia amistades en,1
le gustaban las apuestas esas peleas de gallos la baraja,1
seguido ami,1
me les pelé de las manos,1
que no yo soy el buscado,1
para un sólo ser humano,1
una búsqueda mundial,1
no me llamen delincuente,1
la primera,1
le gusta ajustar sus cuentas,1
mis hijos que tanto quiero conocido en el planeta lo,1
con granadas en la mano extraño,1
con radios de alta frecuencia y con don juan,1
mi compadre juan josé eres,1
un capo de los mas grandes un saludo pal cartel pa nachito,1
una persona importante y de oficio,1
les va sudar pa encontrarlo de mirada,1
por si quieren agarrarlo y en las rejas encerrarlo,1
por el fantasma y el bravo así,1
todos bien camuflajeados todos,1
tus hijos y tu señora tus padres y tus hermanos te,1
gritaba el chapo barrial,1
se escapo de puente grande sin forzar la cerraduras,1
mui astuto mil veses,1
cerro va,1
arrímense a la troca,1
siempre a la mano,1
rolex bañado las del general salgo,1
esclava cubana,1
me endemonio a la verga antro,1
ami me,1
el vaticano,1
que digo papaso,1
mi m,1
los erres también de tambores,1
la sierrona más violenta,1
yo les tiro un 15 el de la cola roja pinches tamalines topones,1
pinche tamalin,1
putos ráfagos,1
las letras del cdn,1
por eso es que no se apiada,1
yo miro,1
y encapuchada mi cara,1
y fumando pura cuchara,1
y de calacas traemos el hacha,1
por algo el chamuko,1
no hay vuelta no es broma (chamuko,1
para cazar al venado,1
y un radio satelital,1
le dicen la tuna,1
no llegen conmigo averr,1
no busquen mi nido,1
por gracias a dios siempre ee sido no busquen mi rostro,1
me dicen el chapo guzman me apeido mi,1
yo vengo de abajo,1
yo vendi naranjas aya,1
vivo en montañas,1
no vengo a rajarme,1
ahí nos vemos me despido nos miramos,1
otro gallo hay que forjar,1
soy chaparro,1
yube el negocio va jalando pa la vida disfrutar,1
las matitas,1
una sonrisa se asoma en el rostro del chavalon sencillo,1
gallón avienta,1
destapando un boteson,1
aunque yo soy muy calmado también me acciono,1
me paseo por la 2 35,1
al mando hay una persona,1
grecia méxico,1
la empresa sigue jalando vuelvo a ser el número,1
toda la maña me acompaña,1
com norteño y una bandaaaa,1
yo naci pa que les cuento,1
el que perceve alcansa,1
el chavo,1
para irme tranquilizando a mí me apodan,1
son lujos de poderosos,1
estando muy,1
no me gusta andar muy loco,1
nunca pierdo mi sentido,1
soy hombre muy cuidadoso,1
soy hombre muy,1
me gusta cumplirme antojos para eso trabajo tanto,1
uh! venga,1
"sea chico, mediano o grande",1
me gusta gastar billetes,1
me gusta que me respeten soy jefe,1
soy muy especial,1
cuando mi pistola,1
a mí nadie me remeda,1
asi soy feliz me paseo,1
las negras mate,1
de a cien,1
como pueden ser de sangre,1
y en el chisquiado demente salimos,1
ya me quité el yeso,1
lo que sale al que salió del fuego,1
el que viene y si no estoy en la ciudad chisqui,1
buscamos pleito,1
si me enchamuco,1
si me topo yo voy,1
mi franco,1
barret barret y,1
solo pa ponerme el casco si me topo,1
el comandante choco ay viene de los que le cai,1
blindadas caras,1
era yo les cachondiamos ora del nos,1
lo que vi no quieres ver ahí en la diestra,1
el mando dejó la escuela,1
se me mete el diablo dicen,1
la corta que me dio seguido la uso,1
de sus ojos,1
las luces led te,1
no acepto lo más o menos,1
mi novia trae pelo negro y mi señora castaño,1
al león,1
tenia muy buenos amigos,1
no te metas,1
no se agüite mi plebada,1
hasta por las madrugadas ahora me toco perder,1
guadalajara dia,1
todos mis grandes amigos,1
de estatura un poco bajo,1
soy alegre,1
entre lamentos,1
mi compadre el mgrande,1
sierra raza,1
no lo dejan de cuidar,1
por el otro lado igual armados,1
por un lado lateral del equipo,1
no se cansan,1
la cuna badiraguato,1
culiacan respetado,1
creo que hay chapo para rato,1
para burlar al gobierno,1
pero si acaso,1
eso me enseño mi padre desde el cielo yo los cuido,1
con pesos haciamos libras libra,1
mi escuadra,1
por eso me di mis gustos gracias,1
los tucanes y,1
felix el amigo,1
por varios amigos,1
el luto lo llevo,1
el mayito gordo,1
al güero,1
que suenen guitarras,1
que vengan las chavas,1
soy el chavo felix,1
gerencia mz,1
tambien esperamos,1
se respeta el viejo,1
que un dia su padre,1
rajo hoy,1
me despido soy el chava,1
ya me voy a tamazula,1
ya me voy a mi ranchito a una tumba vicitar,1
nunca los voy a olvidar,1
aquellos bonitos tiempos,1
soy del la tropa del infierno,1
si te alcanzan te va a rociar,1
otro bandido con la tropa la arma traigo,1
gerencia &,1
alerta de los herederos,1
un rato ahí llegan artistas los grandes & chapos me siento en familia & tranquilo con ellos cheyo,1
con pechera & me visto,1
& respeto & admiro a mis hombres bienvenido al mundo de la mafia,1
pues somos de guerra,1
tantas agresiones,1
del tonny montana estamos,1
parte del virus,1
brinco las fronteras,1
comandante antrax cual,1
le hecharon brazas a mi mente aquí siguen prendidas diles,1
diferente &,1
las llaves te quedas,1
cambiaron las cosas me dijo vicente,1
it's due match one,1
yeah! it's go,1
así me despertaron,1
los doctores,1
yo esposado en una cama de hospital,1
poca abajo en el jaguar,1
los grandes señores el chapo guzmán,1
soy del oriente,1
bienvenido al mundo de la nueva,1
acorralaron al tigre,1
diaz malos mayo,1
díaz muchos,1
como santos,1
el senor,1
chapo no soy santo,1
adios mi madre querida que,1
como te vas angel mio y no vale nada la vida,1
los musicos no paraban tocando,1
eran del 43 batallon de infanteria mas,1
un militar de alto,1
el tigre de mazatan que,1
que no me,1
yo traigo el diablo,1
no tengo miedo morirme vengan,1
te llego tu mala suerte,1
le gritaron carlos meza venimos,1
de tres,1
don gregorio,1
la leyenda,1
y de echo anoche me acordé,1
hasta las piedras que me tira,1
pero aquí sigo de pie,1
las mujeres y los tragos,1
mi delirio,1
una 38 de mi agrado,1
eso el cali,1
mi compadre el j r la mano siempre me dio recuerden,1
mis carnales no se digan,1
y abajo no me,1
el pariente trejo,1
pronto volveré a la acción,1
no me quejo aquí,1
pero así es el negocio,1
estoy tras las rejas,1
lo demostré cuando me cayeron los perros,1
ante cualquier situación,1
yo nunca he sido hablador he tenido los huevos,1
y este no será excepción firme sigo con el viejo,1
a veces me siento y pienso,1
en el rancho guarachazo y,1
la alameda,1
del zócalo,1
las troquitas de la,1
pero pa cuando ande afuera,1
un 16 de septiembre,1
de los lirios salí pa chingarle de querétaro,1
entre raíces,1
mi enfoque está en lo mío el éxito llegará soy de uruapan,1
les mando solo mi paz,1
en silencio voy pa' arriba,1
mi fe es mi protección,1
el trabajo me da frutos,1
mi vida tiene razón,1
del suelo me levanté para,1
la traición me hirió el cuerpo,1
dos balas me,1
de todo me levanté hoy calladito hago más,1
entre riesgos y caídas,1
mi rumbo,1
el carácter de este hombre que en la vida,1
a criarme en michoacán en uruapan,1
san joaquín,1
les recuerdo mi apodo,1
me despido pronto nos veremos listos para dar el rol,1
mi madre así me,1
"nos respetan, respetamos religiones",1
devociones para el mayo y la fe,1
las montañas,1
hablando de patas,1
con los de tambor,1
mis lujos,1
soy de fuego,1
su vida rifada,1
aquí hay phoenix,1
la barda hasta me brinque recuerden,1
de quemarme este cigarro,1
pues esperan mi regreso,1
mi puesto no esta vacante,1
con el 5 sigo,1
le dije adiós al desiierto,1
le quite las espoletas,1
les deje pa',1
unas granadas de bola,1
la barba es de un musulman que respira el humo,1
y me empechere,1
para el dolor de mis guerras un cigarro me forjaba me deje la boina,1
y me rape,1
de nuevo volvi,1
que le caiga todo el ristrón,1
un m16 de cargadores,1
soy el gato,1
varios parapetos los ves con tostón,1
puros leñazos,1
arrímense a la troca dile,1
mis pinches sierronas,1
las monstruos bien duras,1
"mis personales, mis joyas",1
mis cariñitos mis lujos mis,1
ay tengo una pantera,1
eventos con los guachos nada me asombra hoy,1
no saben por donde les van a llover,1
santos sertero,1
me cuiden malandros,1
mis parapetos mis parapatos chingo,1
a veces volante a veces en lo alto,1
diablo chingue,1
yo me la fumo,1
ardo aquella,1
del infierno,1
siempre que me topo,1
son aferrados a la hora de acción,1
phoenix soy el chaman del desierto..,1
soy un antrax,1
culiacan rezaran,1
chapo guzman bien,1
que el que pise tierra falsa de volada,1
el terreno no es pa,1
varios numeros y letras,1
andan bravos y orientales,1
todos de una misma empresa,1
sinaloa asesinos,1
son el grupo criminal mas violento de la zona,1
gente del mayo,1
bien dispuestos pa' matar,1
son soldados de la muerte,1
que en nosotros,1
un saludo a los amigos,1
seguiremos de encargados dios,1
me refiero a mi compadre saludos,1
como ivan a amarme,1
alfredo son chapitos,1
te extraña tu hermano,1
moreno el,1
tu mamita y tu papa aqui,1
el que manda aqui,1
si eres rico te tratan muy,1
no le busquen no hagan ruido,1
un amigo se metio a la mafia,1
al jefe,1
este no es un cuento chino,1
soy del llamado del virus,1
todo mi rancho a badiraguato bajo de seguido,1
pero ahora disfruto,1
lo reconocieron y le dicen chaka pal mar de los rios,1
chihuahua tambien,1
pronto regreso burlando,1
valor compa i el perez,1
un dia,1
con las leyes,1
guadalajara por los angeles,1
al peligro,1
a los angeles,1
lo persigue el govierno gabacho pero,1
por la joya,1
todos le dicen el centenario,1
por costales,1
por que pobre ya no quizo ser,1
a patrullarla y con el comandante,1
pinche poniente,1
bien chaka,1
para un hombre de palabra,1
con la gente firme en todo,1
y el peligro,1
las mujeres su delirios,1
y enamorado,1
y ahí va un saludo pa toda la clicka de bamopa chavalones,1
en troca dura,1
viste de negro,1
no la carga pa' la foto,1
una 38 súper,1
rápido le di tonada sentado,1
de botas y sombrero an de verme radico,1
el ballo,1
de despues a bajar,1
se hizo masudo,1
el ultimo asta el final,1
el inicio esta al principio,1
se van pa camino real,1
a la torre,1
no le gusta la cerveza agruras,1
saludos pal compa muni y su cuñado pio absorviendo cosas buenas pa,1
pues lo que el jefe le ordena,1
siempre tranquilo y generoso,1
lo a demostrado con creces,1
si el gallo,1
le gusta verse elegante,1
la bandona está retumbando,1
por ahí se escuchó una tuba,1
por arroyos van bajando,1
porque trae de justiciera,1
y el que se enreda pronto le cambia la suerte,1
no le gustan los problemas,1
lo que es malo,1
aquí nadie es perfecto,1
lo claro,1
los tratos,1
cuando hablamos de lo ajeno,1
la razones no sabemos,1
ahí le va mi compa ariel,1
compa abi hasta,1
no dan buenos,1
los impulsos no pensados,1
el valor mal,1
cuando espolones,1
el radica en el umaya,1
solo se como le digo todos le apodan el ballo en la es conocido,1
el comerciante,1
al grono boi compadre,1
macho prieto,1
manuel juntos,1
ismael luego,1
al senor ban escoltando no,1
h1 blindado seguidos,1
camaflujeados toda la gente del chapo,1
el senor de la milicia,1
con dos r's,1
y algun dia,1
no la han podido apagar saben,1
los que prendieron la lumbre,1
con la firma del ondeado,1
que saben muy,1
