Término,Frecuencia
solamente fueras mía que no daría no sabes cuanto anhelo tus miradas y hoy que estas,1
solamente fueras mía que no daría,1
que me falte el agua que me falte el viento,1
lo que aun no tengo,1
como quisiera pedirle a la madrugada que mañana sera triste,1
a mi favor eres tan divina y estás tan adentro,1
yo te confienzo,1
como quisiera vestirme de valentia,1
que te quiero mas a ti,1
o que me falte mi alma,1
pero que no me faltes nunca tu mi amor que me falte el agua que me falte el viento que me falte,1
como quisiera con mi canto,1
llegaría una mujer tan linda ¿qué me debería la vida?,1
de perder tu amor,1
si te quedas o te vas que le echaste un montón de ganas a la relación,1
eres más que mi suerte,1
tan lejos de mí que me escondería en un mar de tristeza que,1
pensaste que iba a morir cuando te marcharas,1
cuando de mi te,1
el no sé qué que tienes tú que tanto me fascina eres tú,1
ulices chaidez,1
"el no sé qué que tienes tú que tanto me fascina eres tú, mi mayor alegría",1
pues ninguna se me hace suficiente,1
pudo haber sucedido que diosito,1
desconocidos sonreír me,1
el mirar que eres feliz que impotencia que no sea,1
junto a mi y que más da hay que fingir aunque el corazón,1
nos deje de latir hace,1
caminaba junto a ti pero fui algo más que tonto y te perdí no sabes cuanto anhelo tus miradas y hoy que estas,1
llegaría una mujer tan linda como tú mi amor,1
acostumbrarte hablar,1
para tenerte por todas mis noches buenas,1
que desde niño,1
puro marrrano,1
cel no,1
chanel quería,1
ya le quité el antojo tragos,1
la verdadera presión nací,1
qué ojos,1
el diablo hecho mujer,1
con tu mano cariñosa tú me diste de comer ahora,1
sere tus ojos mi mejor cancion vivire,1
tú me diste de beber,1
para yo seguir vivo,1
para yo seguir vivo y te compro tambien tu cuerpo de sirena te compro noches buenas,1
,1
al diablo con tus cuentos,1
la nacha,1
por última vez sabe que estoy loco pedí,1
merced mirándome,1
mi amor y amistad,1
todo lo que hay en mi te ofrezco señor yo te daré señor mi corazón,1
mas te deseo,1
por qué si no era verdad me hiciste amarte y sin piedad te vas no te imaginas como duele,1
por qué jugar,1
por qué fingir amor,1
esa mujer déjenla que,1
le olvide mi querer y déjenme que me muera recordando y,1
todo lo que soy señor te lo daré cuando tú viniste al mundo,1
al enfermo tu sanaste,1
y al esclavo,1
yo te daré señor mi corazón,1
todo lo que soy señor te lo daré,1
tal como lo hice yo si quieres pásame su número,1
como no fue lo que tú esperabas regresas a mí yo,1
seria capaz,1
pensaste encontrar alguien más,1
fuerte y eres tu quien sufrirá pensaste encontrar alguien más,1
un concierto que me canten canciones bonitas,1
no le hagas caso a consejos,1
soy borracho y andariego,1
pero el qe nunka te olvida te qedaste,1
solamente qe me muera voy,1
te qedaste prendida,1
me muerto que me entierren cantando canciones rancheras a grito abierto que me traigan mariachi,1
si despierto que me lleven canciones que me traigan licor que me entierren cantando canciones que,1
me diste de tu amor,1
tu dices que me adoras y me amas pero no se te nota,1
les invito a tomar que esta es la última fiesta que este cancionero les va a acompañar que me lleven canciones que me traigan licor que me entierren cantando canciones que,1
les invito a tomar que esta es la última fiesta que este cancionero les va a acompañar que esta es la última fiesta que este cancionero les va a,1
ya no lo aguanto mas se me acabaron las escusas cada que me buscas en la intimidad,1
que yo quiera lastimarte,1
te fallé y las promesas de este amor,1
ya sabes qe,1
si te cuentan mis defectos,1
si es un delito el qerertee pero estos ojos qe te aman no dejaran de mirartee anda,1
si un dia te fuiste de mi y hoy vuelves,1
no puedo caer mas bajo,1
recorro de arriba a bajo estoy,1
de gustos nada mas pero para mi te falta sal tu dices que me adoras y me amas pero no se te nota,1
si eres un caso perdido si un dia te fuiste de mi y hoy vuelves,1
como te estoy adorando que suerte me cargo yo quisiera,1
que quiero llorar gritando maldito,1
porque muy claro que yo la de querer,1
de gustos nada mas pero para mi te,1
que con la desepcion,1
porque muy claro esta,1
a besarme la boca que ya nada,1
no te hago suspirar y estás pensando,1
que me habrá el corazón,1
y las promesas de este amor,1
mi compadre y yo dando,1
fuerte y eres tu quien sufrirá si estoy tranquilo,1
siento destrozarme,1
todas ellas ten cuidado con la mujer cuanto cuanto sentimiento llevo,1
"aquí, ya nada importa",1
si abrige con ternura tu vivir,1
si te ame como yo y te sea fiel,1
no sé si tú serás feliz,1
de esta canción tanto tanto que,1
yo ya me voy a la tierra,1
tan malita que no quiere,1
me olvido o me muero de tanto penar,1
,1
aquí ya nada importa,1
si abrigue con ternura tu vivir,1
si te ama como yo y te sea fiel,1
fuerte y eres tu quien sufrirá,1
les pregunto que debo hacer me,1
me olvido o me muero de tanto penar les pregunto a las estrellas,1
mi alma enferma de padecer yo ya me voy a la tierra,1
conmigo aquí,1
ya nada importa,1
que tu mirada me sirva de abrigo quiero,1
tan cruel yo le dije que era todo lo que yo le podía ofrecer mi cariño por entero,1
no lo niego que es bonita pero,1
ahí te esperaré tu eres de marte,1
venus eso,1
con el lenguaje,1
una vez más quiero romper el cielo y desatar una lluvia de estrellas,1
"ahí te esperaré ahí te esperaré ahí te esperaré te esperaré, deseándote con el corazón",1
ahí te esperaré,1
volverme a,1
una forma una manera,1
de arreglar,1
alto me apellido vivanco,1
la paranoia me consume,1
no puedo mis angustias,1
cuentas señor de la a,1
fumándose un blunt,1
para las traiciones traigo a la huevona,1
mi lado el jay,1
ya me sonó,1
ya les conté un poco de lo que es mi vida valor y respeto,1
casi el cuarto de siglo hay saquen sus,1
alief texas,1
la casa de un piso,1
me apodan el cheyo,1
cinco yo brinco,1
me vale verga lo que digan,1
señora a ti mi guerrera,1
a ti luchadora incansable a ti mi amiga,1
de todas las horas tú,1
soy acelerado,1
por qué la familia siempre,1
nunca duerme por eso no hay que confiarse,1
ferra me,1
siempre caminando con,1
yo correteé el dinero,1
el barrio,1
los que algún día,1
el respeto se gana,1
antes me miraban en un honda,1
menos pa'l refresco,1
por ellas doy mi vida,1
de los envidiosos,1
yo sé que voltean,1
houston texas,1
la primera letra,1
yo empecé de cero yo no me avergüenzo,1
mi esposa y mi niña,1
como las margaritas,1
mi madre! a ti que me diste,1
la emoción de sentirla en mis brazos,1
shanah tovah lechol,1
hamishmeret ulechol noter,1
nimseret shanah tovah,1
tayas amitz,1
rochev bimerom shamaim,1
verov shalom melach ivri,1
oseh darko bamayim shanah tovah,1
umetukah lechol yaldah,1
adentro estrellas,1
nunca vayas a llorar por mi cariño,1
porque sabias que yo te amaba,1
a este pobre hombre que te amo con locura,1
ya no volverá la mujer que yo adore ya no volverá conmigo porque muy lejos,1
se la llevaron sus padres,1
yo la quise con locura,1
ledod gibor asher,1
shana tovah!,1
vergara codeina,1
shanah tovah lach,1
shanah tovah lecha,1
shanah ba'ah ani kapai arimah,1
shanah halcha,1
se caía tu llanto,1
me juraste,1
donde está tu orgullo,1
los dos sabemos,1
hasta me dio risa,1
me vale verga lo que digan mija,1
bien trucha la plebada,1
no hay pedo aquí,1
no hay falla la capi,1
a 200 la pata,1
luz suchi en la canala,1
aunque no debo nada a nadie la envidia,1
ya no volverá ya nunca será mía tal vez se case con otro que antes ni conocía y yo llorando por ella,1
tanto tiempo y no ha llegado un peso me ahogó ya no sé qué hacer y me forjó un buen gallo paseando la noche,1
bailando vueltas,1
desvelos ese,1
una droga y resistir no puedo a mis brazos,1
me dijo: te quiero,1
alta elegancia,1
ahí ando con tragos amargos,1
la perseguí nervios decirle que la amo caigo,1
ojos brillan,1
no quiero soltarla,1
todo el virus antrax,1
cortando cabezas de sus adversarios,1
al tirante con mi tío guti,1
para mis amigos serafín,1
de ser un,1
traen buen,1
me están matando mis sentimientos encontrados,1
no hay fotos de mi cara,1
gonzalo ala,1
una mesa de reservas,1
nacho una,1
solita ¡jah-jay!,1
tengan cuidado de pizar la plaza que,1
mandamientos de ataque,1
el señor ordena,1
y aya por sonora,1
al saberte lejos pierdo la razon,1
arrepentida y me contesto llorando,1
ya les dejo huella quedaron temblando,1
que extraño la miel de tus besos,1
de aquellos labios,1
me están matando mis sentimientos encontrados y como hacerle entender a este corazon,1
mexico oraaaa le,1
mi carnal el flaco,1
chavo félix,1
partido soccer,1
que algún día tarde,1
soy hombre de carne,1
no soy un ángel del cielo te has metido aquí,1
pues que nos perdone,1
hasta que me des tu amor,1
y estoy seguro,1
no importa que todos digan que eres fruta,1
seré tuyo,1
en el álamo,1
seu juremeiro seu juremá,1
el mundo da vueltas,1
chama os caboclo da aldeia de tupinambá seu juremeiro seu juremá,1
chama os caboclo da aldeia de tupinambá,1
los nuevos rebeldes así,1
la humildad y el respeto me lo inculcaron mis padres de sangre potosina,1
que tengo dos,1
que un día me des tu cariño,1
te da muchas cosas y algunas te quita así,1
unidos mayito,1
cheyo protección amigos,1
de amar mas profundo,1
não vens escutar,1
solo en ocasiones,1
"cada rato ella me llama me dice cuánto a mí me extraña que la traigo enamorada yo, type of shit y puro rancho humilde",1
mientras yo sigo con las malas,1
ya es fin de semana,1
tu morra me anda marcando,1
pues estoy cinco,1
"dos claves legado que yo me he ganado, soldado imperial",1
tony montana no,1
somos brazo armaado del mayo zambada como un zamurai,1
siempre me critican por,1
pero sus ingratos padres,1
pero mucho cuidadito,1
igual el,1
porque llevo tu imagen,1
que me importan las noches de junio la luna de octubre,1
si te vengo,1
tan solo me basta una noche,1
no hace falta que enciendas linternas,1
yo voy a turbar mucho tiempo tus sueños,1
yo pienso esta noche,1
tal vez te encuentres,1
si no en aquella capilla,1
varios contra uno pero no la,1
con tus caprichos no te voy a complacer si me vas a,1
mis manchas de sangre,1
contigo a mi derecha,1
pierdo la paciencia al mirar tu falda que presumen tus piernas,1
no te hagas la santa suelta,1
el que me ha tratado,1
no quiero que miren mi dolor solamente te quiero olvidar te quiero olvidar,1
con el chino ántrax,1
no hubiera creido nada,1
por tu desaparicion,1
mi sexto sentido mi pulso,1
les mando un fuerte abrazo que dios me los bendiga,1
por eso vivo el momento,1
les mando un fuerte abrazo que dios me los bendiga y así suena diferente nivel ¡eah!,1
si me hubieran dicho que tenias hielo entre las venas,1
por algo es que el roke,1
no quiero que miren mi dolor solamente te quiero olvidar porque te broto la vanidad me golpeaste el alma sin piedad yo no me he podido levantar duele tanto un golpe desde el cielo al suelo que me está sangrando al corazón y llorar se ha vuelto,1
dicho que solo eras bello por afuera que tenías el alma negra y tu corazón era de piedra si me hubieran,1
dicho que tenías hielo entre las venas,1
que eras el infierno,1
para ti el amor solo era un juego no hubiera creido nada y del mismo modo te amaría solo que de haber sabido no te hubiera,1
dicho que sentía porque te broto la vanidad me golpeaste el alma sin piedad yo no me he podido levantar duele tanto un golpe desde el cielo al suelo que me está sangrando al corazón y llorar se ha vuelto,1
puedo ser muy noble puedo ser,1
nadie te ve de afuera sé,1
no sé si llegamos quiero,1
la corporación ántrax,1
no-no ah,1
cien complejos sin sentido,1
me arrebatan tus latidos y tu voz,1
que no sé a dónde voy no es real hace,1
estás imposible,1
me olvido de quien soy ¿y dónde estás?,1
a tu amor,1
mi vida triste,1
por el comandante,1
si no hubiera sido por el señor ya mi alma,1
aquí no está pelada,1
la paciencia,1
me gustan los carros de velocidad,1
shelby a,1
sin tenеr que ir a volar,1
me olvido de quién soy ¿qué me has hecho?,1
cuando t paras sobre mis pies,1
si vendrás de nuevo a mí vete mejor,1
dos billetes para amarte,1
ya me he cansado de esperar,1
sueñas alto,1
llamaras llamaras,1
yo lo se,1
tratamos de quedarnos solos,1
yo viviré y ahora me ves cambiada,1
ya no soy esa que pensabas,1
que mi vida prendio,1
tu corazon,1
tal vez la gasolina,1
aquí en la carretera,1
cuando me provocas,1
te me quedas viendo,1
me haré pasar por un hombre normal que,1
ni tu centro de atención,1
cuando yo ya me di,1
nieva la,1
para seguir juntos,1
no somos perfectos sin nuestros defectos,1
para ser honesto digo,1
no sabes el desorden de emociones,1
que me causas,1
si es posible amor confésame que tu amor por mí,1
si me quitas tu amor tengo,1
solo tú y yo sabemos,1
mi refugio,1
tu mi medicina tu si esto no es amor no se que me da miedo si esto no es amor no se que,1
por los generales estamos atentos en,1
tan solo amor emociones sensaciones,1
de acercarme a ti amor dame fuerza mucha fuerza que un instante,1
así no tenga fin si esto no es amor no se que me da miedo si esto no es amor no se que es lo que duele si,1
tú sabes mi amor,1
ellas no comprenden que esto solo es nuestro,1
ya no tienes interés,1
no pude hablarle quizás por miedo,1
la champaña de domperi,1
hiuuuuuuuuuuuuuuu a,1
de seguro me emborracho y te voy a recordar mejor,1
que me sepa comprender,1
solo con verla me extremecí,1
color de cielo,1
"el antro, las bengalas",1
si de tus amigas pides,1
a las morras las vuelo,1
,1
pues en mi cabeza,1
que me des un beso,1
no quiero mi vida prefiero estar muerto,1
confésame que tu amor,1
yo no me despido,1
protección del gordo,1
el fin justifica los medios,1
no alcanzaron ni a rezar,1
quién me vendría a acompañar,1
eso me puse a pensar imaginándome,1
qué caras voy a mirar,1
y la familia,1
no veo a ninguno,1
que ese día me iba a llorar,1
sé que es sincero su llanto,1
aventándose en el ruedo salimos,1
como siempre fue mi madre le tomé otro trago al bote,1
no pude evitar llorar cual,1
no lo quiero ni pensar,1
no me quiero,1
como duele la verdad,1
que por este soñador,1
una 38,1
,1
no te fastidies conmigo,1
por eso si llego a viejo ayúdame,1
te protegí con amor,1
para poder continuar que tú guíes la vieja mano que te enseño a caminar,1
y pierdo seguridad quiero,1
si ves muy lento mi paso,1
hoy traigo en el pensamiento,1
siempre el tiempo la gano,1
la batalla contra el tiempo,1
un día me hablo muy sereno con ojos llenos de amor me,1
,1
no me la despego,1
aveces fajada aveces en mano porto,1
el plomo,1
yo no ando con juegos,1
ya cruzamos la mirada,1
cartel music,1
solo la idea de sofocarme,1
sabes yo creí que eras buena,1
lo tienes tan cerquita,1
enseguida de ti,1
se te está acabando el,1
para que azote y te diga en tu cara,1
de encontrarte y yo buscaba por todos lados,1
yo quiero ser felíz,1
la esconde tan bién queno la vas,1
solo recuerdos no digas que no extrañas,1
mi padre me grita,1
por ti yo apostaba mi vida entera,1
no puedo creer lo que me hiciste,1
bien claras daño me hiciste,1
a este pobre corazón,1
a este pobre corazón..,1
que el amor de tu vida,1
que tú siempre estarías aquí y no no sé qué pasó,1
el primer dia,1
yo tambien siento,1
tu formas parte de mi,1
por que solamente vivo para ti,1
todo es felicidad y con ternura yo te estrecho,1
que tu eres mi ilucion,1
todo es felizidad i con ternura yo te estrecho,1
